train_acc,val_acc,test_acc,precision,recall,f1,kappa,test_loss,seed
0.9872746553552492,1.0,0.9915254237288136,0.9824561403508771,1.0,0.9911504424778761,0.9830215827338129,0.044842554508882054,42
0.9957582184517497,1.0,1.0,1.0,1.0,1.0,1.0,0.005717955517850943,7
0.9925768822905621,1.0,1.0,1.0,1.0,1.0,1.0,0.005819858114977004,21
0.9989395546129375,1.0,1.0,1.0,1.0,1.0,1.0,0.024458774231311122,99
0.9936373276776246,1.0,1.0,1.0,1.0,1.0,1.0,0.007024595482369601,123
0.9936373276776246,1.0,0.9983050847457626,0.9964912280701753,1.0,0.9982300884955752,0.9966043165467626,0.017572747571078143,AVG
